Table	Column	Datatype	Offset	Length	Description
FSM_ReqEntHdr	CUST_CODE	CHAR	23	8	
FSM_ReqEntHdr	CUST_PO	CHAR	31	15	Customer P/O
FSM_ReqEntHdr	CUST_NAME	CHAR	46	35	Name
FSM_ReqEntHdr	CUST_TERMS_CODE	CHAR	81	2	Terms code
FSM_ReqEntHdr	COMM_CODE	CHAR	83	5	Commission code
FSM_ReqEntHdr	SPER_CODE_1	CHAR	88	4	Salesperson code #1
FSM_ReqEntHdr	SPER_CODE_2	CHAR	92	4	Salesperson #2
FSM_ReqEntHdr	SPER_CODE_3	CHAR	96	4	Salesperson #3
FSM_ReqEntHdr	SPER_CODE_4	CHAR	100	4	Salesperson #4
FSM_ReqEntHdr	SPER_CODE_5	CHAR	104	4	Salesperson #5
FSM_ReqEntHdr	LOC_TYPE	CHAR	108	1	Location type
FSM_ReqEntHdr	LOC_CODE	CHAR	109	4	Ship to
FSM_ReqEntHdr	LOC_ATTN	CHAR	113	30	Attn
FSM_ReqEntHdr	LOC_ADDR_1	CHAR	143	30	Address line 1
FSM_ReqEntHdr	LOC_ADDR_2	CHAR	173	30	Address line 2
FSM_ReqEntHdr	LOC_CITY	CHAR	203	16	City
FSM_ReqEntHdr	LOC_ST	CHAR	219	2	State
FSM_ReqEntHdr	LOC_ZIP_CODE	CHAR	221	9	Zip
FSM_ReqEntHdr	FOB	CHAR	230	1	FOB
FSM_ReqEntHdr	HOW_TO_SHIP_CODE	CHAR	231	1	How to ship
FSM_ReqEntHdr	INSIDE_DELIVERY	CHAR	232	15	Inside delivery
FSM_ReqEntHdr	SHIP_VIA_CODE	CHAR	247	1	Ship via
FSM_ReqEntHdr	SHIP_WITH	CHAR	248	15	Ship with
FSM_ReqEntHdr	MARK_FOR	CHAR	263	35	Mark for
FSM_ReqEntHdr	STAX_CODE	CHAR	298	10	Sales tax code
FSM_ReqEntHdr	TAXABLE	CHAR	308	1	Taxable?
FSM_ReqEntHdr	SHIP_TO_NAME	CHAR	309	35	Ship to name
FSM_ReqEntHdr	SHIP_VIA_DESC	CHAR	344	15	Ship Via Description
FSM_ReqEntHdr	ORDER_TYPE	CHAR	359	1	"Order Type (R=requisition,W=Whse Release"
FSM_ReqEntHdr	ORDERED_BY	CHAR	360	20	
FSM_ReqEntHdr	CONSOLIDATED_PL	CHAR	380	1	Ordered by
FSM_ReqEntHdr	CUST_SERV_REP	CHAR	381	4	
FSM_ReqEntHdr	REPEAT_ORDER	CHAR	385	1	
FSM_ReqEntHdr	SURE_DATE	CHAR	386	1	
FSM_ReqEntHdr	ON_HOLD	CHAR	387	1	
FSM_ReqEntHdr	GB_GOLD_RUSH	CHAR	388	1	
FSM_ReqEntHdr	GB_SAMPLE_ORD	CHAR	389	1	
FSM_ReqEntHdr	GB_USE_REBATE	CHAR	390	1	
FSM_ReqEntHdr	GB_OVERRUNS	CHAR	391	1	
FSM_ReqEntHdr	GB_PROD_DEPT	CHAR	392	2	
FSM_ReqEntHdr	DEPOSIT_CK_NUM	CHAR	394	6	
FSM_ReqEntHdr	DEPOSIT_CK_DATE	CHAR	400	6	
FSM_ReqEntHdr	EXCLUDE_REBATE	CHAR	406	1	
FSM_ReqEntHdr	GB_COPIES_PL	CHAR	407	2	
FSM_ReqEntHdr	GB_IMPRINT_COLOR	CHAR	409	20	
FSM_ReqEntHdr	GB_SAMPLES_DIST	CHAR	429	3	
FSM_ReqEntHdr	SCALE_SEQ_NUM	CHAR	432	2	
FSM_ReqEntHdr	FM2ODH_OPTIONS	CHAR	434	5	
FSM_ReqEntHdr	THANK_YOU_LETTER	CHAR	439	1	
FSM_ReqEntHdr	EMAIL_ADDRESS	CHAR	440	40	
FSM_ReqEntHdr	CRDT_SUSPEND_PL	CHAR	480	1	
FSM_ReqEntHdr	SUMMARY_BILL	CHAR	481	1	
FSM_ReqEntHdr	FSM_UNUSED_1	CHAR	482	30	
FSM_ReqEntHdr	SPER_COMM_PRCNT_1	NUMBER		14.3	Salesperson % #1
FSM_ReqEntHdr	SPER_COMM_PRCNT_2	NUMBER		14.3	Salesperson % #2
FSM_ReqEntHdr	SPER_COMM_PRCNT_3	NUMBER		14.3	Salesperson % #3
FSM_ReqEntHdr	SPER_COMM_PRCNT_4	NUMBER		14.3	Salesperson % #4
FSM_ReqEntHdr	SPER_COMM_PRCNT_5	NUMBER		14.3	Salesperson % #5
FSM_ReqEntHdr	LINE_ITEM_DISC_PRCNT	NUMBER		14.3	Line Item Discount Percent
FSM_ReqEntHdr	CTN_LBL_2ND	NUMBER		14.3	Carton Labels 2
Keys :					
Primary Key: REQ_NUM					
					
Table : FSN_ReqEntLns					
FSN_ReqEntLns	REQUISITION_NUM	CHAR	1	8	Requisition number
FSN_ReqEntLns	LINE_NUM	CHAR	9	3	Line number
FSN_ReqEntLns	LINE_TYPE	CHAR	12	1	Line Type
FSN_ReqEntLns	CUST_DIV	CHAR	13	2	Customer
FSN_ReqEntLns	CUST_CODE	CHAR	15	8	
FSN_ReqEntLns	ITEM_CODE	CHAR	23	10	Item number
FSN_ReqEntLns	LEFT_RIGHT	CHAR	33	8	Left-Right
FSN_ReqEntLns	TOP_BOTTOM	CHAR	41	8	Top-Bottom
FSN_ReqEntLns	PLYS	CHAR	49	2	Number of plys
FSN_ReqEntLns	TF_DESC	CHAR	51	40	Description
FSN_ReqEntLns	SHIP_FROM	CHAR	91	4	Ship from
FSN_ReqEntLns	UM	CHAR	95	4	Unit of measure
FSN_ReqEntLns	LOT_TYPE_LINE_ENTRY	CHAR	99	1	Lot type line entry?
FSN_ReqEntLns	STARTING_NUM	CHAR	100	9	Beginning Form Number (n/a for Lots)
FSN_ReqEntLns	ENDING_NUM	CHAR	109	9	Ending Form Number (n/a for Lots)
FSN_ReqEntLns	COMM_CODE	CHAR	118	5	Commission Code
FSN_ReqEntLns	TAXABLE_LINE	CHAR	123	1	Taxable Line?
FSN_ReqEntLns	FIXED_PRICE	CHAR	124	1	Fixed Price
FSN_ReqEntLns	PRINT_FLAGS	CHAR	125	5	Print On flags
FSN_ReqEntLns	CTN_LBL_FORMAT_CD	CHAR	130	1	Carton Label Format Code (3.6)
FSN_ReqEntLns	COST_CODE	CHAR	131	9	Cost Code
FSN_ReqEntLns	PROD_CODE	CHAR	140	3	Product Code
FSN_ReqEntLns	ITEM_CLASS	CHAR	143	1	Item class/Price Category pricing used?
FSN_ReqEntLns	CTN_LBL_FMT_2ND	CHAR	144	1	2nd Carton Label Format Code
FSN_ReqEntLns	QTY_PER	NUMBER		14.3	Quantity per U/M
FSN_ReqEntLns	ORDER_QTY	NUMBER		14.3	Order Quantity
FSN_ReqEntLns	SHIPPED	NUMBER		14.3	Shipped
FSN_ReqEntLns	BACKORDERED	NUMBER		14.3	Backordered
FSN_ReqEntLns	PRICE	NUMBER		14.3	Price
FSN_ReqEntLns	EXT	NUMBER		14.3	Extension
FSN_ReqEntLns	UNIT_COST	NUMBER		14.3	Unit Cost
FSN_ReqEntLns	COST_EXT	NUMBER		14.3	Cost Extension
FSN_ReqEntLns	CTN_LABELS	NUMBER		14.3	Carton Labels
FSN_ReqEntLns	CTN_PACK	NUMBER		14.3	Carton Pack
FSN_ReqEntLns	UNIT_LIST_PRICE	NUMBER		14.3	Unit List Price
FSN_ReqEntLns	LIST_ITEM_DISC_PRCNT	NUMBER		14.3	List Item Discount Percent
FSN_ReqEntLns	CTN_LBL_2ND	NUMBER		14.3	Carton Label 2
FSN_ReqEntLns	FRT_RET_LOT	NUMBER		14.3	Freight Returned From Lots
Keys :					
"Primary Key: REQUISITION_NUM, LINE_NUM"					
					
Table : FSP_PromoSumm					
FSP_PromoSumm	PROMOTION_CODE	CHAR	1	2	Promotion code
FSP_PromoSumm	ITEM_GROUP_CODE	CHAR	3	10	Form group
FSP_PromoSumm	FEATURES_SELECTED	CHAR	13	10	Features selected
FSP_PromoSumm	FSP_UNUSED_1	CHAR	23	1	
FSP_PromoSumm	TOTAL_QTY	NUMBER		14.3	Total quantity
FSP_PromoSumm	TOTAL_GROUP_COST	NUMBER		14.3	Total Group Cost
FSP_PromoSumm	TOTAL_PRICE	NUMBER		14.3	Total Price
FSP_PromoSumm	NUM_OF_ORDERS	NUMBER		14.3	Number of Orders
Keys :					
"Primary Key: PROMOTION_CODE, ITEM_GROUP_CODE, FEATURES_SELECTED"					
					
Table : FSQ_PromoDet					
FSQ_PromoDet	PROMOTION_CODE	CHAR	1	2	Promotion Code
FSQ_PromoDet	ITEM_GROUP_CODE	CHAR	3	10	Form Group
FSQ_PromoDet	ITEM_FEATURES	CHAR	13	10	Form Features
FSQ_PromoDet	ORDER_DIV	CHAR	23	2	Order Number
FSQ_PromoDet	ORDER_NUM	CHAR	25	6	
FSQ_PromoDet	ORDER_LINE_NUM	CHAR	31	3	Order Line Number
FSQ_PromoDet	QTY	NUMBER		14.3	Quantity
FSQ_PromoDet	EXT_COST	NUMBER		14.3	Extended Cost
FSQ_PromoDet	EXT_PRICE	NUMBER		14.3	Extended Price
Keys :					
"Primary Key: PROMOTION_CODE, ITEM_GROUP_CODE, ITEM_FEATURES, ORDER_DIV, ORDER_NUM, ORDER_LINE_NUM"					
					
Table : FSS_FormChg					
FSS_FormChg	FROM_CUST_DIV	CHAR	1	2	From Customer Number
FSS_FormChg	FROM_CUST_CODE	CHAR	3	8	
FSS_FormChg	FROM_ITEM_ITEM_NUM	CHAR	11	10	From Form/Item Number
FSS_FormChg	TO_CUST_DIV	CHAR	21	2	To Customer Number (no present access)
FSS_FormChg	TO_CUST_CODE	CHAR	23	8	
FSS_FormChg	FOR_ITEM_ITEM_NUM	CHAR	31	10	To Form/Item Number
Keys :					
"Primary Key: FROM_CUST_DIV, FROM_CUST_CODE, FROM_ITEM_ITEM_NUM"					
					
Table : FST_CntStopDet					
FST_CntStopDet	CUST_DIV	CHAR	1	2	Customer code
FST_CntStopDet	CUST_CODE	CHAR	3	8	
FST_CntStopDet	ITEM_CODE	CHAR	11	10	Form code
FST_CntStopDet	CUST_LOC_CODE	CHAR	21	4	Customer location code
FST_CntStopDet	CNT_STOP_CODE	CHAR	25	3	Count stop code
FST_CntStopDet	BIN_LOC	CHAR	28	16	Bin location
FST_CntStopDet	DATE_LAST_CNT	DATE	44	6	Date last counted
FST_CntStopDet	FST_UNUSED_1	CHAR	50	1	
FST_CntStopDet	LAST_CNT_QTY	NUMBER		14.3	Last count qty
Keys :					
"Primary Key: CUST_DIV, CUST_CODE, ITEM_CODE, CUST_LOC_CODE, CNT_STOP_CODE"					
					
Table : FSV_BillAddrOverride					
FSV_BillAddrOverride	ORDER_DIV	CHAR	1	2	Order Number
FSV_BillAddrOverride	ORDER_NUM	CHAR	3	6	
FSV_BillAddrOverride	BILL_TO_CUST_DIV	CHAR	9	2	Customer Number
FSV_BillAddrOverride	BILL_TO_CUST_CODE	CHAR	11	8	
FSV_BillAddrOverride	BILL_TO_NAME	CHAR	19	35	Bill to Name (presently inaccessable)
FSV_BillAddrOverride	BILL_TO_ADDR_1	CHAR	54	30	Address Line 1
FSV_BillAddrOverride	BILL_TO_ADDR_2	CHAR	84	30	Address Line 2
FSV_BillAddrOverride	BILL_TO_CITY	CHAR	114	16	City
FSV_BillAddrOverride	BILL_TO_ST	CHAR	130	2	State
FSV_BillAddrOverride	BILL_TO_ZIP_CODE	CHAR	132	9	Zip Code
FSV_BillAddrOverride	BILL_TO_PHONE	CHAR	141	12	Phone Number
Keys :					
"Primary Key: ORDER_DIV, ORDER_NUM"					
					
Table : FSW_CustFormStats					
FSW_CustFormStats	CUST_DIV	CHAR	1	2	Customer Code
FSW_CustFormStats	CUST_CODE	CHAR	3	8	
FSW_CustFormStats	ITEM_CODE	CHAR	11	10	Item Code
FSW_CustFormStats	FY	CHAR	21	4	Fiscal Year
FSW_CustFormStats	BAL_TYPE	CHAR	25	1	Balance Type
FSW_CustFormStats	OPEN_BAL	NUMBER		14.3	Open Balance
FSW_CustFormStats	PERIOD_AMT_1	NUMBER		14.3	Amount Period 1
FSW_CustFormStats	PERIOD_AMT_2	NUMBER		14.3	Amount Period 2
FSW_CustFormStats	PERIOD_AMT_3	NUMBER		14.3	Amount Period 3
FSW_CustFormStats	PERIOD_AMT_4	NUMBER		14.3	Amount Period 4
FSW_CustFormStats	PERIOD_AMT_5	NUMBER		14.3	Amount Period 5
FSW_CustFormStats	PERIOD_AMT_6	NUMBER		14.3	Amount Period 6
FSW_CustFormStats	PERIOD_AMT_7	NUMBER		14.3	Amount Period 7
FSW_CustFormStats	PERIOD_AMT_8	NUMBER		14.3	Amount Period 8
FSW_CustFormStats	PERIOD_AMT_9	NUMBER		14.3	Amount Period 9
FSW_CustFormStats	PERIOD_AMT_10	NUMBER		14.3	Amount Period 10
FSW_CustFormStats	PERIOD_AMT_11	NUMBER		14.3	Amount Period 11
FSW_CustFormStats	PERIOD_AMT_12	NUMBER		14.3	Amount Period 12
FSW_CustFormStats	PERIOD_AMT_13	NUMBER		14.3	Amount Period 13
Keys :					
"Primary Key: CUST_DIV, CUST_CODE, ITEM_CODE, FY, BAL_TYPE"					
"Alternate Key 1: BAL_TYPE, CUST_DIV, CUST_CODE, ITEM_CODE, FY"					
					
Table : FT0_InactiveFormNotice					
FT0_InactiveFormNotice	CUST_DIV	CHAR	1	2	Customer code
FT0_InactiveFormNotice	CUST_CODE	CHAR	3	8	
FT0_InactiveFormNotice	ITEM_CODE	CHAR	11	10	Form code
FT0_InactiveFormNotice	IFN_DATE	DATE	21	6	Notice date
FT0_InactiveFormNotice	LAST_ACTIVE_DATE	DATE	27	6	Last activity date
FT0_InactiveFormNotice	SELL_UM	CHAR	33	4	Selling unit
FT0_InactiveFormNotice	SELL_QTY_PER	NUMBER		14.3	Sell quantity/unit
FT0_InactiveFormNotice	SELL_PRICE	NUMBER		14.3	Sell Price
FT0_InactiveFormNotice	IN_STOCK_DIST_OWNED	NUMBER		14.3	In Stock Distributor Owned
FT0_InactiveFormNotice	IN_STOCK_CUST_OWNED	NUMBER		14.3	In Stock Customer Owned
Keys :					
"Primary Key: CUST_DIV, CUST_CODE, ITEM_CODE"					
					
Table : FT2_MoBookCust					
FT2_MoBookCust	CUST_DIV	CHAR	1	2	Customer code
FT2_MoBookCust	CUST_CODE	CHAR	3	8	
FT2_MoBookCust	ORDER_DATE	DATE	11	6	Order date
FT2_MoBookCust	ORDER_AMT	NUMBER		14.3	Sales order amount
FT2_MoBookCust	ORDER_COST	NUMBER		14.3	Order Cost
Keys :					
"Primary Key: CUST_DIV, CUST_CODE, ORDER_DATE"					
					
Table : FT3_RepeatOrderHdr					
FT3_RepeatOrderHdr	NUM_TIMES_PL_PRINTED	CHAR	1	1	"#times P/L printed (see 118,8 for order#"
FT3_RepeatOrderHdr	BACKGROUND_PROC	CHAR	2	1	Background processing?
FT3_RepeatOrderHdr	MASTER_QUOTE_PART_2	CHAR	3	3	"Master Quote part 2, (6,3) see 23,5"
FT3_RepeatOrderHdr	CUST_DIV	CHAR	6	2	Customer Code
FT3_RepeatOrderHdr	CUST_CODE	CHAR	8	8	
FT3_RepeatOrderHdr	ORDER_DATE	DATE	16	6	Order date
FT3_RepeatOrderHdr	ORDER_TYPE_2	CHAR	22	1	Order type
FT3_RepeatOrderHdr	MASTER_QUOTE_PART_1	CHAR	23	5	"Master quote part 1, (1,5)"
FT3_RepeatOrderHdr	CUST_PO	CHAR	28	15	Customer PO no
FT3_RepeatOrderHdr	WORK_ORDER	CHAR	43	1	Work Order? (if mfg system)
FT3_RepeatOrderHdr	WD_TYPE	CHAR	44	1	"W/O type (C=continuous, F=flat b=other"
FT3_RepeatOrderHdr	WORK_ORDER_PRINTED	CHAR	45	1	Work Order Printed?
FT3_RepeatOrderHdr	WORK_ORDER_REV_NUM	CHAR	46	1	W/O revision number
FT3_RepeatOrderHdr	ORDER_TYPE_1	CHAR	47	1	"Order type R=Req,W=Whse Rel,b=Fact. O/E"
FT3_RepeatOrderHdr	BACK_ORDER	CHAR	48	1	Back Order? added 9/23/89
FT3_RepeatOrderHdr	PROMOTION_CODE	CHAR	49	2	Promo code
FT3_RepeatOrderHdr	ORDER_ACKNOW_PRINTED	CHAR	51	1	Order Acknowledgement Printed?
FT3_RepeatOrderHdr	RFQ_TYPE_QUOTATION	CHAR	52	1	RFQ type quotation?
FT3_RepeatOrderHdr	CONSOLIDATED_PL	CHAR	53	1	Consolidated Pick List?
FT3_RepeatOrderHdr	ORDER_TYPE_3	CHAR	54	1	"Order Type-B,S,blank (1/26/96)"
FT3_RepeatOrderHdr	DATE_REQUESTED	DATE	55	6	Date Requested
FT3_RepeatOrderHdr	SO_LETTER_TYPE_CODE	CHAR	61	1	Sales order letter type code
FT3_RepeatOrderHdr	PRINT_SHIPPING_ACK	CHAR	62	1	Print shipping acknowledgements?
FT3_RepeatOrderHdr	INV_IN_PROGRESS	CHAR	63	1	Invoicing in Progress??
FT3_RepeatOrderHdr	DEPOSIT_CHECK_NUM	CHAR	64	6	Deposit check no
FT3_RepeatOrderHdr	DEPOSIT_CHECK_DATE	DATE	70	6	Deposit check date
FT3_RepeatOrderHdr	STAX_CODE	CHAR	76	10	Sales tax code
FT3_RepeatOrderHdr	TAXABLE	CHAR	86	1	Taxable?
FT3_RepeatOrderHdr	TERMS_CODE	CHAR	87	2	Terms code
FT3_RepeatOrderHdr	CUST_SERV_REP	CHAR	89	4	Cust service rep
FT3_RepeatOrderHdr	SPER_CODE	CHAR	93	4	Salesperson code
FT3_RepeatOrderHdr	COMM_CODE	CHAR	97	5	Commission code
FT3_RepeatOrderHdr	OTHER_SPER_1	CHAR	102	4	Other Salesmen #1
FT3_RepeatOrderHdr	OTHER_SPER_2	CHAR	106	4	Other Salesmen #2
FT3_RepeatOrderHdr	OTHER_SPER_3	CHAR	110	4	Other Salesmen #3
FT3_RepeatOrderHdr	OTHER_SPER_4	CHAR	114	4	Other Salesmen #4
FT3_RepeatOrderHdr	ORDER_DIV	CHAR	118	2	Order number
FT3_RepeatOrderHdr	ORDER_NUM	CHAR	120	6	
FT3_RepeatOrderHdr	SALES_ORDER_PRINTED	CHAR	126	1	Sales order printed?
FT3_RepeatOrderHdr	CTN_LBL_PRINTED	CHAR	127	1	Carton labels printed?
FT3_RepeatOrderHdr	PACKING_LIST_PRINTD	CHAR	128	1	Packing list printed?
FT3_RepeatOrderHdr	ORDERED_BY	CHAR	129	20	Ordered by (Sales Order Letter)
FT3_RepeatOrderHdr	ORDER_GREETING	CHAR	149	20	Greeting for Sales Order Letter
FT3_RepeatOrderHdr	OPER_CODE_1ST	CHAR	169	3	Operator Code when first entered
FT3_RepeatOrderHdr	OPER_CODE_LAST_MOD	CHAR	172	3	Operator code making last modification
FT3_RepeatOrderHdr	DATE_LAST_MODIFIED	DATE	175	6	Date operator made last modification
FT3_RepeatOrderHdr	AUTO_REQ_TYPE	CHAR	181	1	Auto req type (R=Restock GW)
FT3_RepeatOrderHdr	CONSOL_ORDER_TYPE	CHAR	182	1	"Consolidated order type (F=full,P=Partia"
FT3_RepeatOrderHdr	QUOTE_FROM_LINES	CHAR	183	1	Use quote from lines
FT3_RepeatOrderHdr	REPEAT_ORDER	CHAR	184	1	Repeat order?
FT3_RepeatOrderHdr	REPEAT_ORDER_DIV	CHAR	185	2	REPEATED FROM ORDER NUMBER 
FT3_RepeatOrderHdr	REPEAT_ORDER_NUM	CHAR	187	6	
FT3_RepeatOrderHdr	EXCLUDE_REBATE	CHAR	193	1	GB-EXCLUDE FROM SAMPLE REBATE CALC
FT3_RepeatOrderHdr	ON_HOLD	CHAR	194	1	ORDER ON HOLD?
FT3_RepeatOrderHdr	GB_GOLD_RUSH	CHAR	195	1	
FT3_RepeatOrderHdr	GB_SAMPLE_ORD	CHAR	196	1	GB-SAMPLE ORDER? **UNUSED 1/12/99**
FT3_RepeatOrderHdr	GB_USE_REBATE	CHAR	197	1	GB-USE SAMPLE REBATE ON THIS ORDER?
FT3_RepeatOrderHdr	GB_OVERRUNS	CHAR	198	1	GB-PRINT NO OVERRUNS ON WORKORDER?
FT3_RepeatOrderHdr	GB_PROD_DEPT	CHAR	199	2	GB-PRODUCTION DEPT
FT3_RepeatOrderHdr	GB_PL_COPIES	CHAR	201	2	GB-# OF EXTRA COPIES OF PL
FT3_RepeatOrderHdr	GB_IMPRINT_COLOR	CHAR	203	20	GB-IMPRINT COLOR
FT3_RepeatOrderHdr	GB_SAMPLES_DIST	CHAR	223	3	GB-SAMPLES TO DISTRIBUTOR
FT3_RepeatOrderHdr	GB_SURE_DATE	CHAR	226	1	GB-SURE DATE?
FT3_RepeatOrderHdr	SCALE_SEQ_NUM	CHAR	227	2	SCALE EXPORT SEQUENCE # SSP 106782
FT3_RepeatOrderHdr	SAMPLE_REBATE_LN	CHAR	229	3	GB-LINE CONTAINING SAMPLE REBATE
FT3_RepeatOrderHdr	FM2ODH_OPTIONS	CHAR	232	5	FM2ODH OPTIONS
FT3_RepeatOrderHdr	INV_COST_SEQ	CHAR	237	3	INVENTORY COS5TING SEQ # SSP 1111482
FT3_RepeatOrderHdr	INV_COST_PARM	CHAR	240	1	INVENTORY COSTING PARAMETER IS 'Y'
FT3_RepeatOrderHdr	NO_DELETE	CHAR	241	1	INVENTORY COSTING - DONE ALLOW DELETE
FT3_RepeatOrderHdr	BO_FILL_FLAG	CHAR	242	1	
FT3_RepeatOrderHdr	NO_AR_IF_NOT_CMP	CHAR	243	1	"CIG PLUS - IF PO LINES NOT COMP , NO ARINV"
FT3_RepeatOrderHdr	DEF_FRT_MARKUP	CHAR	244	2	DEFAULT FREIGHT MARKUP TABLE
FT3_RepeatOrderHdr	ORDER_SOURCE	CHAR	246	4	ORDER SOURCE
FT3_RepeatOrderHdr	WEBEC_BUYER_ID	CHAR	250	15	
FT3_RepeatOrderHdr	WEBEC_SESSION_ID	CHAR	265	7	
FT3_RepeatOrderHdr	DATE_CREATED	CHAR	272	6	
FT3_RepeatOrderHdr	TIME_CREATED	CHAR	278	4	
FT3_RepeatOrderHdr	FT3_UNUSED_5	CHAR	282	2	
FT3_RepeatOrderHdr	CC_INV_STATUS	CHAR	284	1	
FT3_RepeatOrderHdr	CREDIT_CARD_TYPE	CHAR	285	4	
FT3_RepeatOrderHdr	WORKSHEET_NO	CHAR	289	10	
FT3_RepeatOrderHdr	CC_FY	CHAR	299	4	
FT3_RepeatOrderHdr	CC_AP	CHAR	303	2	
FT3_RepeatOrderHdr	CC_INV_NUM	CHAR	305	8	
FT3_RepeatOrderHdr	JOB_COSTING	CHAR	313	1	Turn Off Inventory Costing Y/N
FT3_RepeatOrderHdr	CRDT_SUSPEND_PL	CHAR	314	1	Credit Suspended P/L
FT3_RepeatOrderHdr	CONTRACT_NUM	CHAR	315	20	Contract number
FT3_RepeatOrderHdr	CONTRACT_DATE	DATE	335	6	Contract date
FT3_RepeatOrderHdr	BLANKET_PO	CHAR	341	20	Blanket PO
FT3_RepeatOrderHdr	BLANKET_PO_DATE	DATE	361	6	Blanket PO date
FT3_RepeatOrderHdr	SMC_SHIP_DATE	DATE	367	6	SMC Ship Date
FT3_RepeatOrderHdr	SUMMARY_BILL	CHAR	373	1	
FT3_RepeatOrderHdr	PL_ALT_SELECTION	CHAR	374	12	Packing list alternate selection
FT3_RepeatOrderHdr	PO_REC_UPDATED	CHAR	386	1	PO Receiving Updated
FT3_RepeatOrderHdr	EC_SOURCE	CHAR	387	10	EC Source
FT3_RepeatOrderHdr	FT3_UNUSED_1	CHAR	397	210	Unused
FT3_RepeatOrderHdr	DEPOSIT_AMT	NUMBER		14.3	Deposit amount
FT3_RepeatOrderHdr	SALESMAN_1_PCT_SALE	NUMBER		14.3	Salesperson 1 Percent Sale
FT3_RepeatOrderHdr	ALT_SPER_PRCNT_1	NUMBER		14.3	Alt Salesperson Percent 1
FT3_RepeatOrderHdr	ALT_SPER_PRCNT_2	NUMBER		14.3	Alt Salesperson Percent 2
FT3_RepeatOrderHdr	ALT_SPER_PRCNT_3	NUMBER		14.3	Alt Salesperson Percent 3
FT3_RepeatOrderHdr	ALT_SPER_PRCNT_4	NUMBER		14.3	Alt Salesperson Percent 4
FT3_RepeatOrderHdr	ORDER_AMT	NUMBER		14.3	Order Amount
FT3_RepeatOrderHdr	ORDER_COST	NUMBER		14.3	Order Cost
FT3_RepeatOrderHdr	FRT_AMT	NUMBER		14.3	Freight Amount
FT3_RepeatOrderHdr	LINE_ITEM_DISC_PRCNT	NUMBER		14.3	Line Item Discount Percent
FT3_RepeatOrderHdr	FRT_FROM_LOTS	NUMBER		14.3	Freight From Lots
FT3_RepeatOrderHdr	FT3_UNUSED_2	NUMBER		14.3	FT3 Unused 2
FT3_RepeatOrderHdr	FT3_UNUSED_3	NUMBER		14.3	FT3 Unused 3
FT3_RepeatOrderHdr	FT3_UNUSED_4	NUMBER		14.3	FT3 Unused 4
Keys :					
"Primary Key: ORDER_DIV, ORDER_NUM"					
"Alternate Key 1: CUST_DIV, CUST_CODE, CUST_PO, ORDER_DIV, ORDER_NUM"					
"Alternate Key 2: CUST_DIV, CUST_CODE, CUST_PO, ORDER_DIV, ORDER_NUM"					
"Alternate Key 3: ORDER_DATE, ORDER_DIV, ORDER_NUM"					
"Alternate Key 4: CUST_PO, ORDER_DIV, ORDER_NUM"					
"Alternate Key 5: SPER_CODE, ORDER_DIV, ORDER_NUM"					
"Alternate Key 6: INV_IN_PROGRESS, ORDER_DIV, ORDER_NUM"					
"Alternate Key 7: WEBEC_BUYER_ID, ORDER_DATE, ORDER_DIV, ORDER_NUM"					
"Alternate Key 8: ORDER_DIV, ORDER_NUM"					
					
Table : FT4_RepeatOrderLns					
FT4_RepeatOrderLns	CTN_LBL_FORMAT_CD	CHAR	1	1	"Carton Label Format Code [Ord# @(147,8)]"
FT4_RepeatOrderLns	LOT_INV_ORDER_LINE	CHAR	2	1	Lot Inventory Order Line
FT4_RepeatOrderLns	ORDER_LINE_COMPLETE	CHAR	3	1	Order line complete?
FT4_RepeatOrderLns	FIXED_PRICE	CHAR	4	1	Fixed Price?
FT4_RepeatOrderLns	CSTM_ITEM_LINE_TYPE	CHAR	5	1	Custom form line type (spec NECSB)
FT4_RepeatOrderLns	ORDER_LINE_NUM	CHAR	6	3	Line number -should be < 207 for FS6 use
FT4_RepeatOrderLns	PO_CODE	CHAR	9	1	P/O code 1-9 or blank for warehouse
FT4_RepeatOrderLns	WHSE	CHAR	10	4	Warehouse Location from which to ship
FT4_RepeatOrderLns	CUSTOM	CHAR	14	1	Custom?
FT4_RepeatOrderLns	QUOTE_LINE_NUM	CHAR	15	3	Quote line
FT4_RepeatOrderLns	SPECIAL_SHIPPING	CHAR	18	1	Special shipping?
FT4_RepeatOrderLns	ITEM_CODE	CHAR	19	10	Form code or message type for messages
FT4_RepeatOrderLns	PROD_CODE	CHAR	29	3	Product code
FT4_RepeatOrderLns	LEFT_RIGHT	CHAR	32	8	Left-right
FT4_RepeatOrderLns	TOP_BOTTOM	CHAR	40	8	top- bottom
FT4_RepeatOrderLns	PLYS	CHAR	48	2	# of plys
FT4_RepeatOrderLns	TF_DESC	CHAR	50	40	Description
FT4_RepeatOrderLns	PLANT_CODE	CHAR	90	4	Plant
FT4_RepeatOrderLns	VEND_DIV	CHAR	94	2	
FT4_RepeatOrderLns	VEND_CODE	CHAR	96	8	Vendor
FT4_RepeatOrderLns	STARTING_NUM	CHAR	104	9	Starting number (Repeat# for W/O's)
FT4_RepeatOrderLns	RO_DATE	DATE	113	6	Reorder Date
FT4_RepeatOrderLns	SPECS_REQ	CHAR	119	1	"Specs required (Y=full,Comment only,None"
FT4_RepeatOrderLns	COST_UM	CHAR	120	4	Cost Unit
FT4_RepeatOrderLns	SELL_UM	CHAR	124	4	Selling Unit
